bed_room,area,house_age,price
3,14292,43,455000
4,51908,33,1035000
4,3463,56,497000
3,6315,32,226750
4,7102,74,385000
3,5025,76,205000
4,13093,35,745000
4,4770,19,371000
4,8504,33,545000
3,5460,93,443000
2,6350,73,287000
3,7577,41,194000
3,7650,67,265000
4,10004,61,1135000
4,12793,37,699950
4,7000,74,433000
2,2693,21,200000
3,25160,56,289571
4,11034,57,440000
3,8360,64,400000
4,15000,62,589000
5,97661,38,850000
3,3000,121,520000
2,1248,24,555000
3,5082,20,470000
2,1158,34,207000
4,9650,48,379750
4,4600,74,709000
3,9864,31,240000
4,10497,71,445500
5,7863,65,1308000
3,10125,65,210000
4,5895,25,603000
3,10012,37,720000
2,5500,77,92000
3,5000,123,600000
4,13950,76,725000
5,10300,63,409950
3,7167,35,515000
4,11640,56,495000
4,10200,51,998000
3,8767,38,630000
3,7480,52,410000
3,11580,45,602000
4,10232,44,750000
4,9316,33,711600
4,8709,18,1050000
3,35265,43,700500
4,18618,33,710000
3,13085,39,250000
4,8400,60,350000
7,29699,63,475000
2,7200,104,200000
4,7000,52,450000
5,4641,19,316000
1,4920,104,310000
3,11975,54,392000
3,1254,24,521000
2,7110,75,495000
3,8084,57,209000
4,9900,65,809950
2,224769,74,400000
4,7292,44,415000
4,76665,46,411000
2,3600,98,825000
3,1384,16,436000
4,8331,33,460000
3,5782,65,281000
4,7680,68,976000
4,10364,29,485000
3,9240,40,429000
3,7428,34,729000
3,4757,21,625000
3,9328,37,218500
3,8395,64,175000
3,8200,86,442500
3,3000,38,480000
3,9668,59,715500
3,7350,61,432500
5,18741,19,875000
5,13332,84,605000
4,12941,22,1688000
3,12662,42,318000
2,7228,77,311300
5,7904,32,325000
5,3705,16,795000
4,10358,62,558000
4,18645,29,370000
4,7245,31,598850
3,9722,30,515700
3,5013,21,458000
3,13000,39,583500
4,4166,21,653750
3,4725,13,299000
5,57499,48,532000
3,13391,39,819000
4,9000,57,945000
4,9696,41,608700
4,6122,75,812000
5,8970,65,464000
4,35081,35,950000
4,4297,19,700000
3,4219,85,435000
3,14400,70,229500
3,22672,72,1575000
3,13439,61,265000
2,64468,74,995000
3,9380,49,590000
4,17833,45,740000
2,7710,115,360000
4,7200,48,548500
3,4788,104,599000
3,20820,46,615000
3,6600,36,292000
4,30649,36,899000
3,6500,112,500000
3,11550,21,580000
4,6268,26,580000
3,5000,104,594000
3,7600,43,500000
4,8056,36,550000
3,6260,31,275000
3,7420,41,390000
3,8500,114,1250000
3,15340,27,250000
2,5400,45,405000
3,7000,56,213950
3,11340,61,232000
3,10800,65,207000
3,30346,36,310000
3,5000,34,540000
4,4000,104,750000
4,7303,19,392500
5,12220,62,305000
3,9157,40,735000
4,6137,34,575000
2,5000,109,175000
4,6633,40,291000
4,8970,30,791500
3,9659,73,475000
2,11400,73,238950
3,1257,24,470000
4,15324,46,420000
3,7605,28,440000
4,4300,95,656000
3,4310,23,559950
2,5416,89,600000
3,12000,52,255000
4,7076,67,210750
4,2560,115,485000
3,8076,29,390000
3,12600,54,405000
4,4500,119,462500
4,14073,46,435000
3,5434,21,440000
3,7650,46,299950
2,1024,54,440000
3,11877,49,312620
3,12324,43,372500
3,8076,30,297262
4,7245,61,735000
3,5034,102,430000
2,9750,29,241000
3,9750,55,201000
2,4000,114,570000
4,9600,57,538000
3,4244,13,729000
4,14756,69,331500
2,8064,83,110700
3,8448,28,245000
3,7111,68,427000
4,5940,71,650500
2,7440,85,335900
2,5133,85,535000
5,2400,118,360000
3,8100,56,294900
2,5934,96,460000
4,38900,34,1769000
2,4400,119,463000
5,43560,62,332000
4,8116,81,199500
4,8116,81,247000
4,14024,32,442500
3,237402,17,600000
3,3827,19,449000
4,4500,98,725000
3,7900,63,215000
2,6549,76,582500
4,9371,56,305000
4,7650,65,734000
3,10072,38,300000
5,71874,64,525888
4,4400,114,711000
3,12282,46,360000
5,12350,37,357000
3,9266,64,235000
3,9720,96,550000
3,7202,67,324000
3,9239,35,420000
4,7693,21,450000
5,6770,20,825000
4,6234,26,272000
3,15653,34,481000
3,3400,97,500000
2,3780,84,448000
2,4220,20,480000
3,2890,20,475000
2,2383,19,472500
4,7616,45,291000
2,5250,74,294000
4,12688,57,1013050
3,3129,22,442500
2,8424,65,170000
4,16304,56,1582500
3,6000,99,665000
5,142725,24,1610000
2,5000,94,675000
2,10000,67,279900
4,3245,95,875000
3,3867,19,571000
3,5060,97,320000
3,35021,38,525000
8,20666,62,1650000
3,5082,82,137900
3,57063,35,440000
3,3870,79,360000
4,9576,47,271000
6,23326,57,465000
4,4596,20,280000
2,6350,82,283000
3,7208,44,411500
3,7548,57,282000
3,1499,19,535000
4,4350,81,554729
4,4350,81,868000
3,65340,33,427000
4,6000,70,455000
2,8500,71,595000
4,5240,20,400000
4,12415,27,770000
4,3773,105,742500
4,15600,51,1250000
3,13775,56,375000
4,17853,64,1557600
4,22880,60,545000
4,16625,21,1050000
3,8500,67,1565000
4,11163,54,178000
3,10390,35,262500
3,5000,124,730000
5,10453,76,395000
3,6650,65,355000
3,8541,35,299990
4,422096,23,1125000
4,11200,52,425000
2,7552,73,349000
4,4816,82,554950
6,8064,111,326000
4,6975,49,580000
3,18455,47,699000
3,11290,39,757000
3,7920,59,335000
3,28500,41,660000
4,7334,19,540000
5,8625,58,320000
3,7918,30,280000
3,10931,35,324000
3,7735,57,300000
3,10000,111,360000
3,10153,37,600000
4,92347,54,950000
3,1804,10,599950
4,7920,73,190000
4,9002,54,350000
3,4600,95,522000
3,10809,32,850000
3,8800,70,308000
6,5000,117,1020000
3,5100,86,397500
3,7967,47,186000
5,12429,47,436500
3,4923,96,710000
5,6360,119,1378600
3,10682,67,450000
4,5240,43,375000
2,14659,64,315000
3,4165,106,467500
3,7316,65,330000
3,54450,114,665000
4,3889,11,760000
3,800,10,469000
3,1473,24,408000
3,10350,53,851000
2,3926,17,410000
2,10500,81,235000
2,4500,108,207100
4,16360,65,560000
3,12786,40,903000
3,4800,119,998500
4,13600,65,268500
2,33000,54,494950
4,11200,25,1130000
3,12096,82,250000
4,54450,53,449000
3,7700,60,1225000
4,7700,58,325000
5,8000,67,506000
4,6538,21,751000
3,22326,31,280000
4,60373,36,1120000
3,81021,44,580000
4,5300,61,665000
4,8515,25,450000
4,117176,82,389900
3,5252,62,427000
3,12618,41,265000
3,2996,26,398000
6,4500,83,354000
4,6086,25,339950
2,4000,76,399000
2,5000,41,325000
3,8000,69,998800
4,2248,110,350000
4,11436,57,1000000
3,5277,19,561000
2,6685,98,245000
2,6685,98,570000
4,4000,93,845000
4,9600,28,314500
3,9370,43,650000
2,5000,117,298000
2,3200,120,500000
4,12248,26,870000
2,6732,82,299000
3,6450,45,527000
3,7638,58,420000
3,8764,33,290000
4,19200,73,1662000
3,9334,47,499990
3,4000,81,315000
4,26266,43,425000
3,46609,37,630000
3,7205,53,365000
4,7000,123,774000
3,12186,74,368888
4,7862,30,339500
4,7500,68,344950
3,17688,72,450000
4,6626,10,814950
4,5730,21,299900
3,7828,57,315000
3,9000,54,880000
3,5200,47,195000
5,8279,23,910000
5,10189,22,540000
3,5874,19,306000
4,7600,46,272000
5,8504,74,1295000
3,9258,54,450000
3,12793,31,450000
4,11075,59,310000
2,11285,70,530000
4,10125,45,435000
3,11222,76,485000
3,4000,102,690000
4,4000,16,305000
3,7000,49,300000
4,5050,31,289950
3,9600,34,575000
4,53330,31,1820000
3,9600,62,219000
4,8170,76,265000
5,5000,18,1105000
3,7590,81,200000
4,8480,65,545000
3,8404,33,378000
2,4800,102,388000
4,8384,65,425000
2,746,15,536000
3,23180,87,1175000
3,1620,10,629950
4,5350,69,465000
4,40510,55,545000
4,11165,45,592000
4,43692,67,446000
3,816,20,375000
5,7096,21,632500
4,9747,50,459950
4,35073,35,485000
3,11330,59,255000
3,7200,49,251750
3,6300,23,725000
3,1194,19,460000
3,6341,43,625000
3,6760,51,530000
3,8172,22,394950
4,9240,65,324950
3,1985,21,330000
4,8171,38,220000
3,11070,44,685000
3,7680,52,500000
4,9426,59,368000
3,7975,34,825000
6,2774,124,660000
3,7416,53,253000
4,19923,71,392500
3,5400,46,605000
3,10384,55,215000
4,15000,39,650000
4,8000,102,877500
3,8450,63,232500
2,3624,21,234000
3,104108,54,380000
5,64033,41,420000
3,9600,46,399950
3,8991,55,256750
3,9626,40,535000
3,2738,45,515000
4,8442,71,770000
3,5113,28,256000
3,8910,84,489900
3,7200,46,165000
3,7742,62,220000
4,20793,33,575000
3,5725,20,375000
3,7145,47,422250
3,9600,43,420000
4,7140,31,608000
3,4000,103,620000
3,12406,41,850000
4,9928,50,463000
5,13290,70,750000
3,13264,35,1070000
3,6498,38,290000
4,5959,77,525000
3,2980,38,319000
6,8504,44,592500
3,14298,47,350000
3,9775,51,454900
4,9018,32,272000
3,10125,63,357500
3,5000,70,285000
4,6861,30,280000
4,7800,96,477000
3,168000,42,750000
4,3125,117,595000
3,2850,23,525000
3,53400,58,319000
3,5665,38,225000
4,10603,66,485000
3,4814,116,341000
3,6744,10,674000
3,8169,21,442250
4,38180,47,591000
3,8928,26,276000
3,4400,36,394000
3,3192,23,355000
3,14850,61,260000
3,9620,37,300000
3,9620,37,310000
3,6900,48,209000
3,7419,39,344950
5,7200,73,230000
3,7680,46,336950
3,7378,76,700000
3,7332,37,230000
4,21781,30,443500
4,21781,30,471000
3,16301,62,595000
3,4914,95,470000
4,7800,49,600000
4,9525,27,1381000
3,13241,39,427800
4,8395,59,445000
3,7679,71,382000
3,20251,35,577000
3,108464,34,427000
3,8206,62,255000
3,10000,63,240000
5,6551,85,1234580
4,7200,69,435000
3,13529,75,1450000
4,5502,22,425000
2,4200,101,393000
4,7500,65,264950
4,9699,37,746500
3,8100,68,450000
3,7466,41,229950
2,4000,91,425000
4,26211,101,2555000
4,66613,31,1400000
3,9047,40,753000
2,5750,81,310000
2,6014,75,395000
3,28703,39,725000
4,7650,60,295000
3,8820,57,225000
3,35153,23,1699000
3,8831,45,431000
3,8057,26,358500
2,3600,117,595000
4,20682,24,468000
4,8100,62,260000
3,7300,69,375000
3,4200,21,295000
4,8909,38,403900
3,12823,68,269950
3,1975,26,640000
3,8789,58,221000
3,7532,37,255000
4,4469,16,300000
3,7410,51,270000
4,5750,77,575000
3,9800,56,246900
2,1132,18,635000
3,67756,124,450000
3,7500,56,215000
3,21870,20,785000
4,8154,47,522500
2,1934,46,150000
2,18537,78,199950
4,12445,35,3000000
3,44967,25,379900
4,7051,18,950000
6,5150,115,865000
3,9600,63,785000
3,8400,56,245700
3,12825,63,951000
3,3500,73,499950
3,36537,35,257000
3,3600,124,549000
3,21052,44,1600000
5,7920,41,1400000
3,3000,97,619000
5,5917,31,311000
5,7781,64,600000
4,5267,16,1080000
2,6600,75,436000
2,8000,83,205000
3,54014,62,514000
2,2983,18,530000
5,6983,18,511000
4,19865,62,2100000
5,5460,19,370000
4,6000,81,500000
4,129808,26,710000
1,5196,113,270000
3,8400,65,415000
5,15580,21,1800000
3,8976,57,236000
2,2229,20,278000
3,5338,70,312000
3,5338,70,539000
3,2750,41,498000
4,29043,33,857000
3,13500,46,780000
3,5000,86,650000
4,7088,51,559500
2,6448,76,219950
4,8410,47,671500
4,52707,25,813000
3,8875,59,182000
2,2500,111,203700
4,3600,122,740000
2,17965,82,230000
3,11117,69,128000
3,6628,72,345000
4,6246,19,663000
3,8085,41,329950
3,7005,25,1047500
3,4050,98,402300
4,16164,102,492000
4,5000,18,448000
3,7800,69,273000
3,7200,76,335000
3,3600,97,695000
3,7903,76,279000
2,2700,95,485000
4,10580,58,383000
4,37451,29,490000
2,1263,34,240000
2,7250,81,285000
3,24539,47,524950
4,27081,39,729000
3,8250,64,460000
3,2114,120,687500
5,15118,52,1168000
4,10050,45,825000
2,6359,21,314950
3,12669,68,470000
3,8815,66,500000
3,7260,99,313000
2,3840,98,445000
4,8750,57,300000
4,5077,112,619500
3,5240,41,305000
3,941,17,874000
3,5146,33,477500
3,4500,98,700000
4,5222,19,515000
4,9385,33,590000
3,8239,43,205000
3,9302,37,310000
2,7280,37,442500
4,41458,24,1078500
4,46609,44,530000
4,6204,74,343500
4,4066,113,334900
4,9000,55,544300
3,4050,23,370000
3,6908,30,245000
4,3250,96,535000
2,6550,78,202000
4,4960,86,490000
4,3075,95,651500
4,8056,63,270000
3,8072,25,1164000
2,1309,17,289000
3,13503,47,240000
3,6117,84,790000
3,9621,29,350000
3,1682,18,246950
3,6000,72,400000
4,6394,21,533000
3,8645,62,198400
4,8547,17,495000
4,14565,34,862000
4,14565,34,870000
4,9726,58,875000
6,5840,45,317000
4,6838,33,325000
2,5000,117,615000
4,7846,32,334950
3,7807,35,775000
4,9135,57,600000
3,2218,93,565000
2,5026,82,292500
3,10418,56,825000
3,156816,24,495000
3,4773,83,525000
1,2500,114,438600
3,8158,40,507000
3,8400,57,275900
4,6251,24,1170000
4,6000,67,275000
3,3060,101,355000
4,9579,56,233000
3,5000,106,666000
4,9000,45,317500
4,10319,35,420000
4,8800,82,290000
3,10758,72,320000
3,5284,20,650000
3,7171,57,325000
3,5000,107,165000
3,16194,63,500000
4,12197,60,443000
3,8686,61,213400
4,9380,60,480000
4,7233,46,275000
3,3044,24,299880
3,1501,10,499950
5,17100,52,1705000
4,9460,64,550000
4,7476,21,300000
3,4000,76,920000
4,15929,23,2300000
4,3060,96,620000
3,20400,65,253500
4,13777,98,978000
4,9856,45,387500
3,6906,76,325000
3,1308,16,568000
4,7754,28,525000
3,12708,28,560000
3,4075,16,394000
2,4956,108,484950
3,12690,68,1295000
3,2767,25,315000
4,32496,31,590000
1,5700,77,106000
3,9528,30,751000
2,3500,116,474000
2,3171,97,189000
3,3172,22,440500
3,2216,45,1017000
2,4667,14,589000
3,7651,38,273000
3,18892,62,950000
2,1055,57,277700
3,8163,40,299900
3,15603,65,235000
2,4800,72,464000
3,9826,36,281000
3,8870,73,320000
4,6302,27,282000
4,8900,52,745000
3,3900,44,245000
3,3900,44,250000
3,2374,19,470000
3,1077,17,216650
3,8412,49,440000
4,7972,35,590000
5,35283,49,935000
3,5717,24,848000
5,5823,24,827500
6,3192,105,1125000
2,5663,13,630000
5,9022,62,340000
4,10918,56,570000
4,5575,31,2750000
4,9614,48,514500
2,12625,84,360000
4,8775,81,228900
3,4000,16,660000
4,5800,24,647000
3,8625,48,366000
5,7986,62,354000
4,5900,87,850000
3,5782,35,496700
3,8300,59,300000
3,8075,63,390000
3,7200,39,350000
3,7200,39,561000
3,10065,70,475000
3,1174,17,275000
3,13500,44,290000
3,6725,31,199000
4,4338,23,279900
4,5500,84,1655000
3,10200,46,405000
4,15860,47,615000
3,12543,46,268000
4,5444,69,451000
2,9854,12,850000
5,16553,56,1180000
2,6150,83,245000
2,3340,112,450000
3,1168,22,370350
3,1256,20,543000
2,8975,82,265000
3,4611,23,497000
4,9727,45,419000
4,4500,35,545800
3,10730,47,403000
3,8235,65,195000
4,2600,99,1125000
5,8925,47,255000
2,8040,73,500000
4,5390,64,855000
4,9200,104,390000
3,8470,68,339000
4,3672,119,1325000
4,17918,62,429900
3,8560,49,370900
3,7636,72,457500
4,2601,25,499000
2,11500,77,225000
3,4000,74,615000
2,1146,23,455000
3,7500,84,458000
3,7416,50,580000
5,8019,16,966000
4,10332,70,240000
1,3298,75,229050
3,1407,20,328500
3,10100,60,319000
4,5000,79,650000
3,1971,28,398500
1,16306,93,250000
3,11989,56,815000
3,5002,29,1065000
3,219542,43,510000
2,6138,77,156000
4,7264,26,254500
3,15020,64,760000
3,6732,30,210000
3,7715,33,349950
3,6784,82,676000
4,3052,18,475000
4,4392,93,880000
4,26162,27,1209000
3,5000,66,420000
3,8114,73,607000
4,19283,43,475000
2,2500,108,395000
4,10454,70,650000
5,85377,58,625000
3,42159,29,849000
3,9480,73,429950
3,5260,22,825000
2,5000,108,505000
2,2828,16,265000
3,8400,70,283000
3,7500,45,560000
4,13636,37,765000
5,31411,49,610000
3,4799,28,589000
3,8580,124,192500
3,13363,29,3200000
3,6120,84,550000
2,3760,96,460000
4,11385,62,264500
3,2496,77,339000
4,4200,32,950000
3,9718,68,677500
4,8120,25,690000
4,7452,40,312000
5,11617,58,840000
3,5100,20,357500
3,6480,84,675000
3,11441,36,515000
4,1860,10,491234
3,6265,36,290000
4,7820,49,490000
4,10424,60,810000
3,13200,68,252000
3,9719,23,299999
3,5000,31,400000
5,6000,99,530000
3,53882,69,357000
3,5555,85,365000
4,5060,19,804000
3,2640,110,808250
4,7289,30,360000
3,10956,37,240000
2,5840,36,335000
3,8775,71,380000
3,250470,84,350000
3,7955,60,194000
3,7194,88,310000
3,15134,44,315000
3,8050,39,258950
2,932,20,479000
5,9750,58,510000
3,6875,57,400000
4,38012,20,1450000
5,5000,111,680000
6,5760,118,1750000
3,9417,57,335000
5,9760,46,460000
4,8119,58,440000
2,2983,18,412250
3,4031,39,185000
3,8140,49,286500
4,6691,22,422000
3,35362,39,408000
2,19988,75,306500
4,5188,19,359900
3,6058,22,560000
3,21303,54,259875
3,21303,54,385000
1,16345,79,188000
4,5801,98,1142000
3,10094,97,255000
4,8622,48,1185000
4,4240,103,635200
3,8250,68,355000
3,1755,26,544000
3,3145,26,402000
4,4163,114,575000
3,9705,47,216000
4,9748,20,1200000
4,6744,101,850000
3,1204,20,238000
4,4431,112,625000
5,4000,27,1110000
3,5503,29,820000
3,5290,50,355000
4,7998,64,495000
5,33310,33,1300000
3,4000,70,398750
4,7784,18,835000
6,10579,57,705000
4,5000,124,625000
4,6926,34,550000
3,5085,84,540000
2,2820,104,519000
4,8734,28,311000
4,7000,56,305000
4,35070,61,395000
4,6923,55,275000
3,1863,21,450000
2,6000,69,324000
5,12793,96,2795000
4,2452,118,565000
4,7920,64,373000
2,1890,97,613000
4,9996,43,614000
4,8989,60,595000
2,12086,41,440000
3,12412,70,425000
2,6380,112,407000
3,9038,69,472000
3,1262,14,472000
5,28300,65,1250000
3,5752,79,412000
3,5000,65,717000
3,7076,65,425000
4,7200,80,299999
3,7694,32,254000
3,10511,63,178500
3,3600,114,800000
3,5623,102,420000
2,9251,84,319900
2,7552,80,350000
6,17580,65,968000
3,1306,24,491000
3,9824,22,948000
3,9577,99,900000
3,9800,47,270000
3,7347,44,198000
2,21158,71,250000
4,3720,20,615000
3,7749,36,550000
2,3438,37,190000
4,11171,40,629000
3,8301,69,434000
3,4163,60,415885
3,3035,98,550000
1,6034,33,272000
3,35000,36,665000
3,7405,53,510000
3,17700,59,530000
3,16000,54,355000
4,9102,69,255000
4,9000,34,790000
5,9335,72,695000
2,8400,70,255000
3,5794,39,410000
4,16532,84,650000
4,3615,111,675000
2,1029,17,332888
3,6900,48,300000
4,11824,70,320000
5,10726,61,342500
4,72309,32,752875
5,26540,16,1730000
1,1642,114,255000
3,9337,33,244000
5,11438,18,1420000
3,12812,68,218000
4,10617,74,359000
4,13559,21,840000
5,226076,39,900000
4,65340,52,205000
3,7295,31,205000
2,5432,73,500000
4,5405,23,510000
6,244716,22,1135000
4,3000,116,1545000
3,61014,71,210000
3,32565,43,597500
2,101529,92,400000
3,6992,72,412000
2,1756,19,299950
4,4325,102,1081000
4,8824,34,422500
3,10227,56,410000
4,7000,124,1400000
3,8000,50,245000
4,12327,34,720000
2,7200,89,315000
2,1302,37,191950
4,5001,19,455000
3,3135,93,523000
3,4420,106,250000
3,4120,95,294000
3,6000,63,490000
4,5750,53,310000
3,10489,63,265000
4,10500,56,402000
2,188200,17,705000
4,7941,19,589450
3,8404,60,219950
3,5301,49,750000
2,6000,120,478000
3,7015,66,170000
4,31941,38,489950
2,16940,88,1370000
3,7000,28,319950
2,4200,86,208417
4,5100,110,410000
4,4205,55,590000
3,10229,63,648000
3,6194,26,255000
4,3267,20,465000
4,10714,66,622000
3,9800,33,306000
3,5500,77,617000
3,6480,77,438750
4,4500,94,1280000
5,8029,45,995000
4,74487,76,1580000
5,5500,113,635000
3,9000,54,215000
3,1090,21,530000
2,4125,81,295000
3,6775,43,245000
6,17112,57,400000
3,8820,31,303000
3,9675,54,330000
3,13000,44,700000
1,4400,102,126000
4,35802,69,850000
3,7425,59,405000
6,4400,37,869900
3,6775,73,485000
2,1173,20,400000
3,4650,13,299950
4,9099,30,585000
4,5413,86,495000
5,17168,18,2200000
3,14080,40,447000
3,9239,56,206000
3,4600,94,500000
4,5511,30,302500
4,13000,42,1250000
2,5423,78,391000
3,5457,38,250000
4,5350,21,435000
4,14722,62,160000
5,6508,21,451000
2,7158,80,206000
4,5400,84,590000
3,17622,38,695000
3,40752,70,350000
5,4628,23,1236300
6,11200,54,395000
5,9652,25,419000
2,4665,18,592350
5,5669,21,855000
4,7200,33,771000
3,43350,57,325000
5,6060,99,1850000
4,6731,71,545000
3,5175,97,615000
2,7439,71,625500
3,15000,58,232000
3,7439,61,168000
3,7439,61,238000
3,7401,26,260000
3,7500,73,460000
3,11535,72,900000
3,8280,77,289950
3,5858,33,265000
